conversation_id_str,created_at,favorite_count,full_text,id_str,in_reply_to_screen_name,lang,quote_count,reply_count,retweet_count,tweet_url,user_id_str,label,product,clean_text,no_slang,no_stopwords,stemmed_text
1.94211e+23,2025-07-07,0,Damn ini maskaranya Rose All Day lebih susah dihapus dari Somethinc Tipsy,1.94211e+23,(kosong),in,0,1,0,https://x.com/undefined/status/1942108665470947817,126225675.0,1.0,somethinc,Damn ini maskaranya Rose All Day lebih susah dihapus dari Somethinc Tipsy,damn ini maskaranya rose all day lebih susah dihapus dari somethinc tipsy,damn maskaranya rose day susah dihapus somethinc tipsy,damn maskara rose day susah hapus somethinc tipsy
1.94167e+23,2025-07-07,0,@jualanjeca @baekyynisa halo kak somethinc nya masih?,1.9421e+22,jualanjeca,in,0,1,0,https://x.com/undefined/status/1942103801873473998,1.25071e+23,0.0,somethinc,  halo kak somethinc nya masih,halo kak somethinc nya masih,halo kak somethinc nya,halo kak somethinc nya
1.9421e+22,2025-07-07,0,Setelah dipikir pikir aku pake dan kenal skincare dari nct dream pas somethinc itu awalnya war sharing pc tp ga dapet akhirnya beli paketan dan cocok,1.9421e+22,(kosong),in,0,0,0,https://x.com/undefined/status/1942103293330944487,1.39729e+23,1.0,somethinc,Setelah dipikir pikir aku pake dan kenal skincare dari nct dream pas somethinc itu awalnya war sharing pc tp ga dapet akhirnya beli paketan dan cocok,setelah dipikir pikir aku pakai dan kenal skincare dari nct dream pas somethinc itu awalnya war sharing pc tapi enggak dapat akhirnya beli paketan dan cocok,dipikir pikir pakai kenal skincare nct dream pas somethinc war sharing pc beli paketan cocok,pikir pikir pakai kenal skincare nct dream pas somethinc war sharing pc beli paket cocok
1.94209e+23,2025-07-07,0,@ohmy_beautybank Somethinc tipsy! Cobain harus wajib dehhh.,1.94209e+23,ohmy_beautybank,in,0,0,0,https://x.com/undefined/status/1942092364023218472,3067609730.0,1.0,somethinc, Somethinc tipsy Cobain harus wajib dehhh,somethinc tipsy coba harus wajib deh,somethinc tipsy coba wajib deh,somethinc tipsy coba wajib deh
1.94209e+23,2025-07-07,0,Guys saran please pengganti fundation ringan seperti somethinc baddas apa ya karna udh discontinue:((( udh coba pake skintint ga cocok karena cair bgt,1.94209e+23,(kosong),in,0,1,0,https://x.com/undefined/status/1942089909126508935,1.7421e+22,-1.0,somethinc,Guys saran please pengganti fundation ringan seperti somethinc baddas apa ya karna udh discontinue udh coba pake skintint ga cocok karena cair bgt,guys saran please pengganti fundation ringan seperti somethinc baddas apa ya karena sudah discontinue sudah coba pakai skintint enggak cocok karena cair banget,guys saran please pengganti fundation ringan somethinc baddas discontinue coba pakai skintint cocok cair banget,guys saran please ganti fundation ringan somethinc baddas discontinue coba pakai skintint cocok cair banget
1.94209e+23,2025-07-07,0,Fix repurchase Somethinc Cushion! Ada diskon 5% tanpa min. belanja di Tokopedia 7.7 Plus Festival Gajian Sale!,1.94209e+23,(kosong),in,0,0,0,https://x.com/undefined/status/1942086517964538118,1.71036e+23,1.0,somethinc,Fix repurchase Somethinc Cushion Ada diskon  tanpa min belanja di Tokopedia  Plus Festival Gajian Sale,fix repurchase somethinc cushion ada diskon tanpa min belanja di tokopedia plus festival gajian sale,fix repurchase somethinc cushion diskon min belanja tokopedia plus festival gajian sale,fix repurchase somethinc cushion diskon min belanja tokopedia plus festival gaji sale
1.94203e+23,2025-07-07,0,@carameliuuuy lg pake make over sama teratu ini 22nya bagus. somethinc jg baguuss,1.94209e+23,carameliuuuy,in,0,0,0,https://x.com/undefined/status/1942086090187526523,1552384104.0,1.0,somethinc, lg pake make over sama teratu ini nya bagus somethinc jg baguuss,lagi pakai memakai over sama teratu ini nya bagus somethinc juga baguuss,pakai memakai teratu nya bagus somethinc baguuss,pakai pakai teratu nya bagus somethinc baguuss
1.94203e+23,2025-07-07,0,@grok @grok buat spot conceal pilih yang mana? cushion nya pake somethinc shade alter,1.94208e+23,grok,in,0,0,0,https://x.com/undefined/status/1942084555294523444,1.43222e+23,0.0,somethinc,  buat spot conceal pilih yang mana cushion nya pake somethinc shade alter,buat spot conceal pilih yang mana cushion nya pakai somethinc shade alter,spot conceal pilih cushion nya pakai somethinc shade alter,spot conceal pilih cushion nya pakai somethinc shade alter
1.94206e+23,2025-07-07,0,@daaandeliona judydoll buat manjangin somethinc hangover buat volumizing,1.94208e+23,daaandeliona,in,0,0,0,https://x.com/undefined/status/1942084119175082138,1552384104.0,0.0,somethinc, judydoll buat manjangin somethinc hangover buat volumizing,judydoll buat manjangin somethinc hangover buat volumizing,judydoll manjangin somethinc hangover volumizing,judydoll manjangin somethinc hangover volumizing
1.94206e+23,2025-07-07,0,@daaandeliona ganti ganti sihh punya bnb pink sama ungu somethinc hang over. bagus semua kalo mau yang natural bnb pink buat manjangin ungu biar lebih bervolume yang somethinc kalo ga pas makenya bakal clumpy trus jadi jelek ‍,1.94206e+23,daaandeliona,in,0,0,0,https://x.com/undefined/status/1942064633709559879,1.76612e+23,-1.0,somethinc, ganti ganti sihh punya bnb pink sama ungu somethinc hang over bagus semua kalo mau yang natural bnb pink buat manjangin ungu biar lebih bervolume yang somethinc kalo ga pas makenya bakal clumpy trus jadi jelek ,ganti ganti sih punya bnb pink sama ungu somethinc hang over bagus semua kalo mau yang natural bnb pink buat manjangin ungu biar lebih bervolume yang somethinc kalo enggak pas makenya bakal clumpy terus jadi jelek,ganti ganti sih bnb pink ungu somethinc hang bagus kalo natural bnb pink manjangin ungu biar bervolume somethinc kalo pas makenya clumpy jelek,ganti ganti sih bnb pink ungu somethinc hang bagus kalo natural bnb pink manjangin ungu biar volume somethinc kalo pas makenya clumpy jelek
1.94155e+23,2025-07-07,0,@udahbacotyak @womanfeeds_id skintint luxcrime juga baaguuz.. aku pake shade n00 jujur agak keputihan sedikit tapi kl aku set pake powder yang match sm kulitku ((aku pake somethinc yang shade light)) dia jd bnrbnr match!!! oksidasinya jg cakep bangeet,1.94206e+23,udahbacotyak,in,0,0,0,https://x.com/undefined/status/1942062889319477392,1.42655e+23,1.0,somethinc,  skintint luxcrime juga baaguuz aku pake shade n jujur agak keputihan sedikit tapi kl aku set pake powder yang match sm kulitku aku pake somethinc yang shade light dia jd bnrbnr match oksidasinya jg cakep bangeet,skintint luxcrime juga baaguuz aku pakai shade dan jujur agak keputihan sedikit tapi kalau aku set pakai powder yang match sama kulitku aku pakai somethinc yang shade light dia jadi bnrbnr match oksidasinya juga cakep banget,skintint luxcrime baaguuz pakai shade jujur keputihan set pakai powder match kulitku pakai somethinc shade light bnrbnr match oksidasinya cakep banget,skintint luxcrime baaguuz pakai shade jujur putih set pakai powder match kulit pakai somethinc shade light bnrbnr match oksidasi cakep banget
1.94206e+23,2025-07-07,0,Tawarin aku skincare somethinc kalo bisa di co di tiktok,1.94206e+23,(kosong),in,0,2,0,https://x.com/undefined/status/1942061779238232415,996338269.0,0.0,somethinc,Tawarin aku skincare somethinc kalo bisa di co di tiktok,tawarin aku skincare somethinc kalo bisa di cowok di tiktok,tawarin skincare somethinc kalo cowok tiktok,tawarin skincare somethinc kalo cowok tiktok
1.94206e+23,2025-07-07,0,adakah yg prelove somethinc tinted lip balm yg versi sangria gaa? please dong tawarin aku. aku co nih,1.94206e+23,(kosong),in,0,1,0,https://x.com/undefined/status/1942056002809143662,1.48371e+23,0.0,somethinc,adakah yg prelove somethinc tinted lip balm yg versi sangria gaa please dong tawarin aku aku co nih,adakah yang prelove somethinc tinted lip balm yang versi sangria enggak please dong tawarin aku aku cowok nih,adakah prelove somethinc tinted lip balm versi sangria please tawarin cowok nih,ada prelove somethinc tinted lip balm versi sangria please tawarin cowok nih
1.9414e+22,2025-07-07,0,@heesstarboy Somethinc sisa berapa itu kak?,1.94206e+23,heesstarboy,in,0,1,0,https://x.com/undefined/status/1942055716787019883,1.52637e+23,0.0,somethinc, Somethinc sisa berapa itu kak,somethinc sisa berapa itu kak,somethinc sisa kak,somethinc sisa kak
1.9417e+22,2025-07-07,0,@womanfeeds_id Sampai sekarang yang paling ngefek di aku cuma somethinc 5% niach. Tapi ini juga perubahannya lama banget tapi ada hasilnya. Tapi aku lagi coba serum britheningnya thr aubree sihhh,1.94206e+23,womanfeeds_id,in,0,0,0,https://x.com/undefined/status/1942055207359353342,1.71875e+23,1.0,somethinc, Sampai sekarang yang paling ngefek di aku cuma somethinc  niach Tapi ini juga perubahannya lama banget tapi ada hasilnya Tapi aku lagi coba serum britheningnya thr aubree sihhh,sampai sekarang yang paling ngefek di aku cuma somethinc niach tapi ini juga perubahannya lama banget tapi ada hasilnya tapi aku lagi coba serum britheningnya thr aubree sih,ngefek somethinc niach perubahannya banget hasilnya coba serum britheningnya thr aubree sih,ngefek somethinc niach ubah banget hasil coba serum britheningnya thr aubree sih
1.94205e+23,2025-07-07,0,@Ripalojinavi somethinc ceraplump yang sorbet wkwk cocok g?,1.94205e+23,Ripalojinavi,in,0,0,0,https://x.com/undefined/status/1942054718441918713,220572943.0,0.0,somethinc, somethinc ceraplump yang sorbet wkwk cocok g,somethinc ceraplump yang sorbet wkwk cocok enggak,somethinc ceraplump sorbet wkwk cocok,somethinc ceraplump sorbet wkwk cocok
1.94205e+23,2025-07-07,1,@goddesswans Sejauh ini yg cocok Wardah panthenol skingame kind watery somethinc supple power,1.94205e+23,goddesswans,in,0,0,0,https://x.com/undefined/status/1942053125537550477,2895801470.0,0.0,somethinc, Sejauh ini yg cocok Wardah panthenol skingame kind watery somethinc supple power,sejauh ini yang cocok wardah panthenol skingame kind watery somethinc supple power,cocok wardah panthenol skingame kind watery somethinc supple power,cocok wardah panthenol skingame kind watery somethinc supple power
1.94204e+23,2025-07-07,0,@harvestmoonjun Kak somethinc nya msh blh nego?,1.94204e+23,harvestmoonjun,in,0,1,0,https://x.com/undefined/status/1942042244531601864,1.7846e+22,0.0,somethinc, Kak somethinc nya msh blh nego,kak somethinc nya masih boleh nego,kak somethinc nya nego,kak somethinc nya nego
1.94204e+23,2025-07-07,0,Shade yang lebih terang 1 atau 2 tingkat dari somethinc coco apa ya? Ternyata tintrd ss kurang coverage ya,1.94204e+23,(kosong),in,0,2,0,https://x.com/undefined/status/1942041890469425450,1.69028e+23,0.0,somethinc,Shade yang lebih terang  atau  tingkat dari somethinc coco apa ya Ternyata tintrd ss kurang coverage ya,shade yang lebih terang atau tingkat dari somethinc coco apa ya ternyata tintrd ss kurang coverage ya,shade terang tingkat somethinc coco tintrd ss coverage,shade terang tingkat somethinc coco tintrd ss coverage
1.94204e+23,2025-07-07,0,gaiss aku awalnya pake cushion instaperfect shade light ivory kalo mau ganti ke somethinc hooman pake shade apa yaaa yg cocok?,1.94204e+23,(kosong),in,0,0,0,https://x.com/undefined/status/1942035069587403124,1.12668e+23,0.0,somethinc,gaiss aku awalnya pake cushion instaperfect shade light ivory kalo mau ganti ke somethinc hooman pake shade apa yaaa yg cocok,gaiss aku awalnya pakai cushion instaperfect shade light ivory kalo mau ganti ke somethinc hooman pakai shade apa ya yang cocok,gaiss pakai cushion instaperfect shade light ivory kalo ganti somethinc hooman pakai shade cocok,gaiss pakai cushion instaperfect shade light ivory kalo ganti somethinc hooman pakai shade cocok
1.94203e+23,2025-07-07,1,@darkklilac Aku pakai somethinc!,1.94203e+23,darkklilac,in,0,0,0,https://x.com/undefined/status/1942032356023365826,2603285086.0,1.0,somethinc, Aku pakai somethinc,aku pakai somethinc,pakai somethinc,pakai somethinc
1.94193e+23,2025-07-07,0,@___eojwe loose powder ku yg somethinc shade neutral sih kak,1.94203e+23,___eojwe,in,0,0,0,https://x.com/undefined/status/1942027592527421936,1.34702e+23,0.0,somethinc, loose powder ku yg somethinc shade neutral sih kak,loose powder ku yang somethinc shade neutral sih kak,loose powder ku somethinc shade neutral sih kak,loose powder ku somethinc shade neutral sih kak
1.94202e+23,2025-07-07,1,aku mau ganti retinol dari somethinc ke avoskin mending yang retinol toner atau retinol ampoule ya?,1.94202e+23,(kosong),in,0,0,0,https://x.com/undefined/status/1942024832394334700,1.20274e+23,0.0,somethinc,aku mau ganti retinol dari somethinc ke avoskin mending yang retinol toner atau retinol ampoule ya,aku mau ganti retinol dari somethinc ke avoskin mending yang retinol toner atau retinol ampoule ya,ganti retinol somethinc avoskin mending retinol toner retinol ampoule,ganti retinol somethinc avoskin mending retinol toner retinol ampoule
1.94201e+23,2025-07-06,0,guys mau mnta rekomen skintint kalo kulitnya berminyakk parah mnding somethinc atau rose all day ya?,1.94201e+23,(kosong),in,0,1,0,https://x.com/undefined/status/1942006167821066650,1.9042e+22,0.0,somethinc,guys mau mnta rekomen skintint kalo kulitnya berminyakk parah mnding somethinc atau rose all day ya,guys mau minta rekomen skintint kalo kulitnya berminyakk parah mending somethinc atau rose all day ya,guys rekomen skintint kalo kulitnya berminyakk parah mending somethinc rose day,guys rekomen skintint kalo kulit berminyakk parah mending somethinc rose day
1.94184e+23,2025-07-06,0,@n0turgirlll @dolliuess Hai kak. Mascara somethinc tipsy 64k kalau yang mascara somethinc hangover 64k bisa nego tipis kalau mau,1.942e+21,n0turgirlll,in,0,0,0,https://x.com/undefined/status/1941998652865814532,3616996692.0,0.0,somethinc,  Hai kak Mascara somethinc tipsy k kalau yang mascara somethinc hangover k bisa nego tipis kalau mau,hai kak mascara somethinc tipsy kak kalau yang mascara somethinc hangover kak bisa nego tipis kalau mau,hai kak mascara somethinc tipsy kak mascara somethinc hangover kak nego tipis,hai kak mascara somethinc tipsy kak mascara somethinc hangover kak nego tipis
1.94197e+23,2025-07-06,0,awalnya kebangun gara2 inget belum bagiin form ke follower brand kerjaku (soalnya nanti weekly report takut ditanyain). tiba2 inget bedak abis-buka sopi-liat ada 7.7-buka acc somethinc-join live-liat diskon bedak-checkout,1.94197e+23,(kosong),in,0,2,0,https://x.com/undefined/status/1941972309822312462,8.72224e+22,1.0,somethinc,awalnya kebangun gara inget belum bagiin form ke follower brand kerjaku soalnya nanti weekly report takut ditanyain tiba inget bedak abisbuka sopiliat ada buka acc somethincjoin liveliat diskon bedakcheckout,awalnya kebangun gara ingat belum bagikan form ke follower brand kerjaku soalnya nanti weekly report takut ditanyain tiba ingat bedak abisbuka sopiliat ada buka acc somethincjoin liveliat diskon bedakcheckout,kebangun gara bagikan form follower brand kerjaku weekly report takut ditanyain bedak abisbuka sopiliat buka acc somethincjoin liveliat diskon bedakcheckout,bangun gara bagi form follower brand kerja weekly report takut ditanyain bedak abisbuka sopiliat buka acc somethincjoin liveliat diskon bedakcheckout
1.94195e+23,2025-07-06,0,jdnya co somethinc calmdown 30gr wish me luck cocok buat kulitku takut bgt ga cocok,1.94195e+23,(kosong),in,0,0,0,https://x.com/undefined/status/1941953971280892186,1.52167e+23,-1.0,somethinc,jdnya co somethinc calmdown gr wish me luck cocok buat kulitku takut bgt ga cocok,jdnya cowok somethinc calmdown gr wish me luck cocok buat kulitku takut banget enggak cocok,jdnya cowok somethinc calmdown gr wish luck cocok kulitku takut banget cocok,jdnya cowok somethinc calmdown gr wish luck cocok kulit takut banget cocok
1.94194e+23,2025-07-06,0,ak aku beli cosrx 180k-200k 100ml bisa abis kurleb 3-4 bulan beli somethinc 50gr 150k maybe abis 1-2 bulan. in this economy aku cari yg lebih lama abis dan ukuran gentong,1.94194e+23,(kosong),in,0,0,0,https://x.com/undefined/status/1941944534839206276,1.52167e+23,-1.0,somethinc,ak aku beli cosrx kk ml bisa abis kurleb  bulan beli somethinc gr k maybe abis  bulan in this economy aku cari yg lebih lama abis dan ukuran gentong,aku aku beli cosrx kakak ml bisa habis kurleb bulan beli somethinc gr kak maybe habis bulan ini this economy aku cari yang lebih lama habis dan ukuran gentong,beli cosrx kakak ml habis kurleb beli somethinc gr kak maybe habis economy cari habis ukuran gentong,beli cosrx kakak ml habis kurleb beli somethinc gr kak maybe habis economy cari habis ukur gentong
